;ESTACAO;DATA (YYYY-MM-DD);rain_max;rad_max;temp_avg;temp_max;temp_min;hum_max;hum_min;wind_max;wind_avg
2428526;A652;2021-05-13;6.4;2139.5;20.2625;23.4;18.7;95.0;70.0;12.1;2.3833333333333333
2428527;A652;2021-05-14;5.2;2460.4;20.83333333333333;25.3;18.3;93.0;66.0;6.9;1.6208333333333331
2428528;A652;2021-05-15;0.0;2223.1;21.8875;26.4;19.4;83.0;62.0;5.8;1.95
2428529;A652;2021-05-16;0.0;1957.8;22.241666666666664;27.0;20.2;85.0;61.0;7.0;1.4541666666666666
2428530;A652;2021-05-17;0.0;2502.1;23.04583333333333;27.6;20.5;86.0;65.0;4.7;1.35
2428531;A652;2021-05-18;2.6;1813.5;22.016666666666666;24.3;20.0;91.0;71.0;9.3;1.825
2428532;A652;2021-05-19;0.0;2563.8;21.741666666666664;23.6;20.5;77.0;65.0;5.9;1.4208333333333334
2428533;A652;2021-05-20;0.0;2368.3;22.125;26.0;20.4;84.0;66.0;5.4;1.4166666666666667
2428534;A652;2021-05-21;0.0;2433.6;22.9125;26.9;21.3;92.0;68.0;7.8;2.145833333333333
2428535;A652;2021-05-22;0.0;2180.9;23.9125;28.0;21.7;92.0;49.0;17.4;2.904166666666667
2428536;A652;2021-05-23;0.0;1814.5;25.46666666666667;28.4;22.9;84.0;46.0;9.7;1.7083333333333333
2428537;A652;2021-05-24;0.0;2407.1;23.4875;25.4;21.8;80.0;56.0;10.4;3.395833333333333
2428538;A652;2021-05-25;0.0;2622.5;21.1625;23.8;19.5;72.0;53.0;9.4;2.6750000000000003
2428539;A652;2021-05-26;0.0;2425.3;21.766666666666666;26.0;19.2;84.0;61.0;7.2;2.316666666666667
2428540;A652;2021-05-27;0.0;2078.9;22.633333333333336;25.1;21.5;91.0;75.0;6.6;1.4916666666666665
2428541;A652;2021-05-28;0.0;2384.4;23.629166666666663;27.6;20.7;92.0;65.0;5.8;1.5791666666666666
2428542;A652;2021-05-29;0.0;2383.7;28.266666666666666;34.9;24.2;86.0;33.0;13.1;1.95
2428543;A652;2021-05-30;29.4;757.9;23.55;25.3;19.2;96.0;83.0;18.2;2.8541666666666665
2428544;A652;2021-05-31;7.4;783.9;21.55;22.9;19.4;96.0;88.0;9.6;1.0666666666666669
2428545;A652;2021-06-01;0.2;2005.0;22.3;24.2;21.5;93.0;73.0;7.6;2.0416666666666665
2428546;A652;2021-06-02;0.0;2444.7;22.625;26.8;20.5;91.0;70.0;6.6;1.8875
2428547;A652;2021-06-03;0.0;2327.8;24.254166666666663;27.8;21.6;90.0;62.0;7.9;1.55
2428548;A652;2021-06-04;0.0;2356.8;23.59166666666667;27.8;21.6;92.0;66.0;6.3;2.254166666666667
2428549;A652;2021-06-05;0.0;2444.2;23.77083333333333;27.6;21.2;93.0;66.0;6.2;1.5666666666666669
2428550;A652;2021-06-06;0.0;2046.8;24.23333333333333;27.1;22.1;87.0;59.0;6.0;1.5666666666666669
2428551;A652;2021-06-07;0.0;2281.1;23.29583333333333;25.3;22.1;88.0;68.0;9.8;2.208333333333333
2428552;A652;2021-06-08;2.4;1186.2;22.35833333333333;25.1;20.8;94.0;78.0;7.9;1.4583333333333333
2428553;A652;2021-06-09;14.2;2256.6;22.70833333333333;25.9;19.1;94.0;76.0;13.1;2.895833333333333
2428554;A652;2021-06-10;0.0;1780.1;22.741666666666664;27.7;21.1;91.0;71.0;11.7;2.8875
2428555;A652;2021-06-11;0.2;571.6;22.325;23.9;21.4;91.0;74.0;17.4;2.8041666666666667
2428556;A652;2021-06-12;0.4;2083.0;21.816666666666663;24.2;20.0;83.0;57.0;10.7;2.183333333333333
2428557;A652;2021-06-13;0.0;1829.3;20.791666666666668;22.7;19.4;85.0;59.0;8.0;2.0791666666666666
2428558;A652;2021-06-14;0.0;2304.5;20.4375;25.2;18.2;83.0;54.0;7.0;2.395833333333333
2428559;A652;2021-06-15;0.0;2416.0;21.079166666666666;25.9;18.7;79.0;54.0;6.8;1.975
2428560;A652;2021-06-16;0.0;1781.3;21.120833333333334;23.8;19.3;78.0;69.0;10.4;2.208333333333333
2428561;A652;2021-06-17;8.6;1040.7;18.654166666666665;21.6;17.0;95.0;73.0;12.4;2.0541666666666667
2428562;A652;2021-06-18;0.2;2333.5;19.804166666666667;24.5;17.4;95.0;63.0;7.4;2.270833333333333
2428563;A652;2021-06-19;0.0;1160.5;20.741666666666667;22.9;19.2;81.0;68.0;6.5;1.375
2428564;A652;2021-06-20;0.0;1606.4;23.241666666666664;29.4;20.7;84.0;38.0;15.8;3.2291666666666665
2428565;A652;2021-06-21;0.0;2298.8;21.129166666666663;22.5;19.5;85.0;69.0;18.7;5.491666666666667
2428566;A652;2021-06-22;1.6;1122.5;19.84583333333333;21.9;17.8;89.0;74.0;5.5;1.2041666666666666
2428567;A652;2021-06-23;0.6;1732.0;20.5875;24.3;19.1;91.0;64.0;7.5;2.620833333333333
2428568;A652;2021-06-24;0.0;2418.9;20.89583333333333;25.2;17.9;89.0;53.0;7.0;1.425
2428569;A652;2021-06-25;0.2;2269.4;21.98333333333333;26.5;19.2;85.0;54.0;7.2;1.725
2428570;A652;2021-06-26;0.0;2193.5;22.7;26.6;20.7;90.0;68.0;5.5;1.2416666666666667
2428571;A652;2021-06-27;0.0;2358.3;22.42083333333333;27.5;19.6;88.0;49.0;7.4;1.9708333333333328
2428572;A652;2021-06-28;0.0;2380.7;22.4;24.1;20.3;86.0;57.0;10.6;2.1083333333333334
2428573;A652;2021-06-29;0.8;994.8;19.804166666666667;22.1;16.9;94.0;79.0;15.4;3.4625
2428574;A652;2021-06-30;1.6;430.0;18.04583333333333;18.8;16.4;94.0;58.0;14.7;5.133333333333334
2428575;A652;2021-07-01;0.0;2422.5;18.466666666666665;21.3;15.8;77.0;52.0;11.5;2.9291666666666667
2428576;A652;2021-07-02;0.0;2411.7;19.216666666666665;23.1;16.0;84.0;60.0;7.5;2.333333333333333
2428577;A652;2021-07-03;0.0;2361.1;20.666666666666668;26.2;17.2;85.0;45.0;6.4;1.6
2428578;A652;2021-07-04;0.0;1979.8;20.591666666666665;22.4;19.2;86.0;73.0;11.3;2.2
2428579;A652;2021-07-05;0.0;947.6;19.53333333333333;21.8;18.1;91.0;67.0;7.0;1.3166666666666669
2428580;A652;2021-07-06;0.0;2439.2;19.916666666666668;24.8;18.1;85.0;62.0;8.3;1.65
2428581;A652;2021-07-07;1.8;2374.2;19.466666666666665;21.6;17.5;90.0;70.0;7.5;1.8333333333333333
2428582;A652;2021-07-08;0.0;2378.4;20.041666666666668;24.8;17.8;86.0;66.0;6.1;1.8041666666666665
2428583;A652;2021-07-09;0.0;2416.6;20.570833333333333;23.4;18.5;89.0;73.0;6.1;1.1625
2428584;A652;2021-07-10;0.0;2445.8;21.275;26.3;18.7;90.0;65.0;5.5;1.7
2428585;A652;2021-07-11;0.0;2467.5;21.025;24.4;19.0;91.0;63.0;7.1;2.0416666666666665
2428586;A652;2021-07-12;0.0;2400.6;21.054166666666667;24.2;19.0;91.0;72.0;5.2;1.8583333333333332
2428587;A652;2021-07-13;0.0;2378.2;21.09583333333333;24.6;19.1;92.0;73.0;5.0;1.1
2428588;A652;2021-07-14;0.0;2422.4;22.45833333333333;26.9;20.0;92.0;52.0;7.2;1.9916666666666665
2428589;A652;2021-07-15;0.0;2415.6;25.72083333333333;30.9;21.7;78.0;28.0;6.9;1.5083333333333335
2428590;A652;2021-07-16;0.0;2133.9;23.925;26.8;21.5;88.0;37.0;16.2;3.1041666666666665
2428591;A652;2021-07-17;0.0;1388.0;21.14583333333333;23.1;19.7;90.0;76.0;9.5;1.9125
2428592;A652;2021-07-18;0.0;1381.7;21.320833333333333;23.8;19.8;89.0;76.0;10.1;2.25
2428593;A652;2021-07-19;0.2;2039.1;19.679166666666667;21.5;17.4;92.0;45.0;15.6;4.558333333333334
2428594;A652;2021-07-20;0.0;2350.2;18.779166666666665;20.8;17.0;65.0;51.0;12.8;3.5
2428595;A652;2021-07-21;0.0;1937.0;18.53333333333333;22.4;16.0;80.0;53.0;4.3;1.7541666666666669
2428596;A652;2021-07-22;0.0;2527.0;19.804166666666667;24.2;17.3;84.0;64.0;5.6;1.6916666666666669
2428597;A652;2021-07-23;0.0;2591.4;20.745833333333334;24.9;18.7;83.0;62.0;11.6;3.475
2428598;A652;2021-07-24;0.0;2638.1;20.73333333333333;25.8;17.4;84.0;50.0;6.4;2.0458333333333334
2428599;A652;2021-07-25;0.0;2626.4;21.5625;25.3;18.7;80.0;57.0;7.0;1.7333333333333334
2428600;A652;2021-07-26;0.0;2606.5;22.695833333333336;27.9;18.8;79.0;35.0;11.5;2.1791666666666667
2428601;A652;2021-07-27;0.0;2484.3;26.925;32.2;22.6;61.0;18.0;12.5;1.9541666666666664
2428602;A652;2021-07-28;10.6;480.9;20.17083333333333;28.5;16.0;96.0;27.0;20.0;4.716666666666667
2428603;A652;2021-07-29;1.4;1317.3;17.02173913043478;18.3;16.0;94.0;59.0;18.2;6.878260869565217
2428604;A652;2021-07-30;0.0;2751.3;16.95;19.0;16.1;68.0;43.0;11.5;4.004166666666666
2428605;A652;2021-07-31;0.0;2651.7;17.529166666666665;21.0;15.4;83.0;60.0;9.0;2.5125
2428606;A652;2021-08-01;0.0;2697.3;18.7875;22.9;16.4;81.0;54.0;13.6;3.795833333333333
2428607;A652;2021-08-02;0.0;2619.0;18.95416666666667;22.7;16.5;85.0;57.0;6.7;1.7708333333333333
2428608;A652;2021-08-03;0.0;1015.8;19.516666666666666;20.9;17.8;83.0;74.0;11.7;2.954166666666667
2428609;A652;2021-08-04;0.0;2779.6;19.3875;21.7;17.4;83.0;66.0;8.3;2.45
2428610;A652;2021-08-05;0.0;2402.5;19.508333333333333;23.1;17.7;86.0;69.0;6.1;1.6541666666666668
2428611;A652;2021-08-06;0.0;2149.2;20.2375;24.8;18.6;88.0;68.0;13.6;4.133333333333334
2428612;A652;2021-08-07;0.0;2900.3;20.4375;25.4;17.6;80.0;55.0;14.3;3.3666666666666667
2428613;A652;2021-08-08;0.0;2752.8;21.275;26.2;18.4;87.0;51.0;8.7;2.2041666666666666
2428614;A652;2021-08-09;0.0;2688.6;21.65;26.3;19.1;89.0;52.0;6.9;1.7541666666666669
2428615;A652;2021-08-10;0.0;2700.9;22.8375;26.8;20.2;79.0;53.0;8.9;2.325
2428616;A652;2021-08-11;0.0;2066.9;22.23333333333333;25.6;20.5;89.0;44.0;17.6;4.416666666666667
2428617;A652;2021-08-12;5.0;827.3;19.616666666666667;21.1;18.8;95.0;82.0;12.6;3.65
2428618;A652;2021-08-13;1.0;544.4;19.0375;20.6;17.6;95.0;83.0;18.1;9.133333333333333
2428619;A652;2021-08-14;3.0;1294.8;18.629166666666663;20.3;17.2;94.0;78.0;16.2;5.65
2428620;A652;2021-08-15;0.0;2794.9;20.3;24.7;18.3;90.0;69.0;11.4;2.908333333333333
2428621;A652;2021-08-16;0.2;2719.6;21.179166666666667;25.1;18.8;92.0;69.0;8.6;2.0458333333333334
2428622;A652;2021-08-17;3.6;2807.4;21.454166666666666;25.8;19.2;94.0;61.0;13.4;1.9416666666666669
2428623;A652;2021-08-18;0.0;2815.7;22.508333333333336;26.1;20.6;93.0;67.0;6.9;1.85
2428624;A652;2021-08-19;0.0;2899.0;23.25;27.1;21.1;84.0;64.0;7.4;2.0500000000000003
2428625;A652;2021-08-20;0.0;2985.1;24.241666666666664;30.3;21.1;80.0;30.0;8.2;2.520833333333333
2428626;A652;2021-08-21;0.0;2873.9;22.55;27.7;20.2;85.0;46.0;15.1;2.558333333333333
2428627;A652;2021-08-22;0.0;3012.8;21.695833333333336;25.0;19.3;91.0;67.0;7.8;2.345833333333333
2428628;A652;2021-08-23;0.0;2934.2;26.554166666666664;32.7;22.4;78.0;28.0;8.2;1.825
2428629;A652;2021-08-24;0.0;2841.3;25.0625;27.5;22.7;85.0;43.0;8.9;2.0708333333333333
2428630;A652;2021-08-25;0.0;2894.5;25.495833333333334;30.2;22.2;84.0;33.0;7.3;2.6333333333333333
2428631;A652;2021-08-26;0.0;2643.8;28.620833333333334;33.4;23.1;72.0;22.0;15.9;3.583333333333333
2428632;A652;2021-08-27;0.0;2778.9;22.67083333333333;24.6;21.5;91.0;64.0;15.1;3.954166666666667
2428633;A652;2021-08-28;0.0;2740.2;21.9625;25.2;20.8;90.0;73.0;8.3;1.6125
2428634;A652;2021-08-29;5.2;1904.5;21.204166666666666;23.7;19.7;94.0;72.0;10.2;1.95
2428635;A652;2021-08-30;1.8;1773.7;20.791666666666668;24.0;19.5;95.0;80.0;12.5;3.5666666666666664
2428636;A652;2021-08-31;1.6;1673.3;20.558333333333334;22.5;19.0;93.0;80.0;15.1;7.154166666666666
2428637;A652;2021-09-01;7.6;3203.3;20.7375;23.6;18.9;94.0;79.0;12.2;4.995833333333334
2428638;A652;2021-09-02;0.0;3159.2;21.8375;26.2;19.0;90.0;60.0;8.8;1.9
2428639;A652;2021-09-03;0.0;3164.9;23.104166666666668;27.5;20.2;86.0;50.0;8.6;2.583333333333333
2428640;A652;2021-09-04;0.0;3133.4;23.370833333333334;26.6;21.5;85.0;53.0;15.0;3.4166666666666665
2428641;A652;2021-09-05;0.0;1803.8;21.77083333333333;25.6;21.1;92.0;80.0;8.6;2.1375
2428642;A652;2021-09-06;0.0;2663.1;21.891666666666666;24.1;20.7;94.0;82.0;6.6;2.091666666666667
2428643;A652;2021-09-07;0.0;3081.8;22.09583333333333;24.8;20.7;91.0;70.0;15.0;5.175
2428644;A652;2021-09-08;0.0;2959.9;22.23333333333333;26.5;20.4;88.0;69.0;13.8;3.966666666666667
2428645;A652;2021-09-09;0.0;2709.7;22.54583333333333;28.6;20.3;92.0;59.0;17.7;3.0416666666666665
2428646;A652;2021-09-10;0.8;1249.9;21.579166666666666;25.9;20.4;95.0;72.0;14.1;1.934782608695652
2428647;A652;2021-09-11;0.0;2360.2;20.92083333333333;23.4;19.6;93.0;68.0;8.8;1.975
2428648;A652;2021-09-12;1.4;3216.1;21.875;25.6;19.9;94.0;73.0;15.5;1.9791666666666667
2428649;A652;2021-09-13;0.0;3156.5;22.5125;26.3;20.7;95.0;76.0;8.6;2.2958333333333334
2428650;A652;2021-09-14;0.0;2987.8;25.429166666666664;36.9;21.3;91.0;26.0;9.0;2.3833333333333333
2428651;A652;2021-09-15;0.0;2909.1;23.71666666666667;28.2;21.7;93.0;64.0;20.8;3.3000000000000003
2428652;A652;2021-09-16;0.4;736.3;20.79583333333333;22.3;19.4;96.0;86.0;9.2;2.129166666666667
2428653;A652;2021-09-17;1.6;2146.4;20.47083333333333;24.5;18.8;95.0;73.0;11.2;3.6458333333333335
2428654;A652;2021-09-18;0.0;2714.5;21.48333333333333;26.2;19.4;93.0;72.0;7.5;1.7875
2428655;A652;2021-09-19;0.0;3186.2;22.275;27.7;20.3;95.0;69.0;6.1;1.3875
2428656;A652;2021-09-20;0.0;3305.1;22.245833333333334;25.3;20.7;95.0;75.0;10.4;4.575
2428657;A652;2021-09-21;0.2;3048.8;22.0375;26.1;20.0;94.0;69.0;21.6;3.9583333333333335
2428658;A652;2021-09-22;1.2;2242.9;19.316666666666663;21.0;17.3;95.0;69.0;15.0;4.445833333333334
2428659;A652;2021-09-23;0.0;2237.1;20.004166666666663;24.5;17.7;84.0;48.0;9.2;2.825
2428660;A652;2021-09-24;0.2;3417.4;20.004166666666663;24.9;17.5;83.0;56.0;13.0;4.308333333333334
2428661;A652;2021-09-25;0.0;3042.9;20.65833333333333;24.2;18.8;89.0;64.0;15.1;1.9958333333333331
2428662;A652;2021-09-26;0.0;3337.6;21.316666666666663;26.2;19.6;93.0;68.0;10.4;2.25
2428663;A652;2021-09-27;0.0;3151.2;21.55;24.8;19.5;94.0;74.0;4.8;1.3208333333333333
2428664;A652;2021-09-28;0.0;3391.5;22.725;27.5;20.6;93.0;69.0;9.0;1.6375
2428665;A652;2021-09-29;0.0;2882.4;22.27083333333333;24.2;20.7;93.0;74.0;17.4;3.2291666666666665
2428666;A652;2021-09-30;0.0;3175.0;22.254166666666663;24.1;21.1;90.0;75.0;12.3;3.4250000000000003
2428667;A652;2021-10-01;0.0;1939.1;21.883333333333336;25.1;20.6;87.0;74.0;15.0;4.866666666666666
2428668;A652;2021-10-02;0.0;3463.3;23.725;27.0;21.2;90.0;61.0;15.0;2.270833333333333
2428669;A652;2021-10-03;0.6;3297.8;23.02916666666667;28.1;21.2;94.0;67.0;11.5;2.1791666666666667
2428670;A652;2021-10-04;2.2;2896.2;23.7;29.8;21.1;93.0;61.0;13.6;3.1291666666666664
2428671;A652;2021-10-05;1.6;716.0;21.0;22.4;19.5;96.0;84.0;8.9;2.9
2428672;A652;2021-10-06;1.2;1451.1;20.67083333333333;22.9;19.2;96.0;83.0;13.1;5.8
2428673;A652;2021-10-07;1.2;2844.1;22.241666666666664;29.3;19.3;95.0;63.0;15.1;3.120833333333333
2428674;A652;2021-10-08;1.2;1968.5;20.054166666666667;23.5;17.4;94.0;64.0;10.8;2.958333333333333
2428675;A652;2021-10-09;0.0;1716.5;20.45833333333333;24.6;18.8;91.0;67.0;14.4;4.408333333333333
2428676;A652;2021-10-10;2.0;1889.8;19.391666666666666;23.0;18.1;95.0;77.0;17.6;5.220833333333333
2428677;A652;2021-10-11;4.2;929.0;19.125;20.4;18.5;96.0;87.0;13.8;4.866666666666666
2428678;A652;2021-10-12;1.4;3195.5;19.0375;23.7;17.6;95.0;71.0;10.9;3.3625000000000003
2428679;A652;2021-10-13;0.0;3725.4;19.64166666666667;22.8;17.4;94.0;76.0;10.2;2.858333333333333
2428680;A652;2021-10-14;0.0;3705.5;20.7125;24.8;17.8;95.0;69.0;10.3;2.583333333333333
2428681;A652;2021-10-15;1.6;3281.1;24.09166666666667;31.6;18.7;94.0;47.0;7.0;2.2041666666666666
2428682;A652;2021-10-16;0.0;1204.9;22.391666666666666;28.6;19.2;94.0;61.0;17.2;3.454166666666667
2428683;A652;2021-10-17;0.6;1175.8;19.891666666666666;21.8;18.9;95.0;87.0;10.3;2.7375000000000003
2428684;A652;2021-10-18;5.2;1838.6;20.02083333333333;22.7;18.9;96.0;80.0;6.6;1.2208333333333334
2428685;A652;2021-10-19;2.4;517.5;18.541666666666668;19.7;17.0;97.0;95.0;10.6;2.591666666666667
2428686;A652;2021-10-20;4.0;1987.0;16.558333333333334;19.4;15.0;96.0;84.0;10.9;2.5416666666666665
2428687;A652;2021-10-21;0.0;2384.5;18.517391304347825;22.1;16.0;95.0;68.0;6.0;1.5956521739130436
2428688;A652;2021-10-22;0.0;3857.8;20.133333333333333;24.9;17.9;85.0;64.0;6.5;1.7708333333333333
2428689;A652;2021-10-23;0.0;3808.1;20.9625;24.1;18.6;90.0;70.0;10.3;2.191666666666667
2428690;A652;2021-10-24;7.4;1769.1;22.820833333333336;28.8;18.9;95.0;50.0;18.8;4.054166666666666
2428691;A652;2021-10-25;0.8;2536.0;19.925;23.5;18.4;95.0;74.0;12.7;2.0791666666666666
2428692;A652;2021-10-26;0.0;2260.6;20.529166666666665;24.1;18.1;94.0;70.0;6.0;1.2958333333333334
2428693;A652;2021-10-27;0.0;1205.2;20.566666666666663;21.5;19.7;96.0;93.0;7.2;1.3833333333333335
2428694;A652;2021-10-28;2.6;1359.8;20.779166666666665;23.2;19.8;97.0;92.0;10.8;2.1416666666666666
2428695;A652;2021-10-29;3.0;1894.0;20.3875;22.4;19.2;97.0;88.0;10.8;3.8666666666666663
2428696;A652;2021-10-30;0.0;1995.2;19.866666666666667;25.2;18.2;96.0;70.0;11.0;4.541666666666667
2428697;A652;2021-10-31;1.8;919.7;19.7375;20.8;18.9;97.0;89.0;8.8;3.25
2428698;A652;2021-11-01;4.8;473.9;18.7375;19.5;18.1;97.0;97.0;10.8;4.104166666666667
2428699;A652;2021-11-02;0.2;3395.8;19.7375;22.0;17.9;97.0;85.0;15.7;4.504166666666666
2428700;A652;2021-11-03;1.6;3942.3;20.191666666666663;22.8;18.5;97.0;82.0;12.5;3.3125
2428701;A652;2021-11-04;1.6;2676.6;21.054166666666667;24.4;19.4;97.0;78.0;9.7;1.4458333333333335
2428702;A652;2021-11-05;0.0;3678.8;22.29583333333333;25.5;19.5;95.0;72.0;4.7;1.2625
2428703;A652;2021-11-06;0.0;3636.8;21.7375;25.3;19.3;89.0;68.0;4.1;1.25
2428704;A652;2021-11-07;0.0;3895.9;21.9125;25.3;19.3;82.0;65.0;3.9;1.2125
2428705;A652;2021-11-08;0.0;3008.1;22.175;26.1;20.3;86.0;61.0;5.3;1.1458333333333333
2428706;A652;2021-11-09;0.2;2587.0;21.320833333333333;25.2;19.0;95.0;75.0;6.7;1.7666666666666666
2428707;A652;2021-11-10;0.6;1536.0;20.77083333333333;23.3;18.8;96.0;75.0;5.4;1.2125
2428708;A652;2021-11-11;4.6;794.4;20.570833333333333;22.7;18.2;93.0;73.0;4.9;1.1666666666666667
2428709;A652;2021-11-12;1.4;1125.3;18.75;21.6;16.4;96.0;71.0;7.0;1.0
2428710;A652;2021-11-13;0.0;3923.0;19.679166666666667;23.2;17.3;90.0;66.0;7.7;2.333333333333333
2428711;A652;2021-11-14;0.0;4037.8;21.075;26.7;18.5;80.0;55.0;10.7;3.391666666666667
2428712;A652;2021-11-15;0.0;3813.4;20.441666666666663;24.9;17.8;88.0;60.0;13.6;3.4875000000000003
2428713;A652;2021-11-16;0.0;3761.2;21.04583333333333;25.4;18.2;90.0;63.0;11.5;1.9958333333333331
2428714;A652;2021-11-17;0.0;2740.2;21.717391304347824;28.2;17.9;90.0;14.0;7.1;1.9458333333333333
2428715;A652;2021-11-18;2.8;3679.8;21.95;30.0;19.1;94.0;51.0;11.6;2.904166666666667
2428716;A652;2021-11-19;4.8;1758.9;20.991666666666667;27.1;18.5;97.0;72.0;12.5;3.275
2428717;A652;2021-11-20;1.2;3376.6;19.941666666666663;21.6;18.9;97.0;86.0;12.9;3.4458333333333333
2428718;A652;2021-11-21;0.2;4166.1;20.65;24.2;18.6;94.0;63.0;5.6;1.7375
2428719;A652;2021-11-22;0.0;3944.2;21.166666666666668;25.3;18.6;86.0;61.0;6.9;1.9083333333333328
2428720;A652;2021-11-23;0.0;4031.1;22.02083333333333;27.6;18.7;88.0;57.0;5.5;1.7666666666666666
2428721;A652;2021-11-24;0.0;3940.0;22.104166666666668;26.4;19.3;93.0;34.0;11.4;3.1291666666666664
2428722;A652;2021-11-25;0.0;3861.4;22.27083333333333;26.9;20.2;95.0;72.0;9.7;2.4250000000000003
2428723;A652;2021-11-26;1.0;3302.2;23.09583333333333;27.4;19.8;92.0;59.0;9.4;2.5375
2428724;A652;2021-11-27;0.4;3685.0;26.366666666666664;32.3;22.1;88.0;41.0;12.1;2.470833333333333
2428725;A652;2021-11-28;8.2;3297.6;22.78333333333333;26.6;20.1;96.0;68.0;10.4;1.9041666666666668
2428726;A652;2021-11-29;0.0;3961.6;23.92083333333333;27.5;21.3;92.0;61.0;9.7;2.175
2428727;A652;2021-11-30;1.8;1117.0;24.116666666666664;28.5;21.4;94.0;52.0;8.0;2.1750000000000003
2428728;A652;2021-12-01;2.8;3489.2;23.2125;25.2;21.2;96.0;85.0;7.9;2.5166666666666666
2428729;A652;2021-12-02;0.0;3604.3;23.84166666666667;27.3;21.7;93.0;58.0;6.4;2.2666666666666666
2428730;A652;2021-12-03;0.0;3677.3;23.416666666666668;29.1;21.1;90.0;59.0;6.1;2.225
2428731;A652;2021-12-04;0.0;3647.9;23.941666666666663;29.5;21.3;83.0;61.0;6.3;2.1
2428732;A652;2021-12-05;0.0;3679.7;23.9;28.7;21.0;89.0;65.0;7.8;2.0708333333333333
2428733;A652;2021-12-06;17.4;2817.7;23.141666666666666;26.9;20.9;95.0;76.0;10.4;2.4125
2428734;A652;2021-12-07;9.4;3228.1;22.42083333333333;27.9;19.5;96.0;68.0;12.4;2.1625
2428735;A652;2021-12-08;14.8;1575.5;20.42083333333333;22.2;18.9;96.0;84.0;9.7;1.8333333333333333
2428736;A652;2021-12-09;0.0;3972.9;22.1125;24.4;20.3;92.0;73.0;11.1;3.141666666666667
2428737;A652;2021-12-10;0.0;3442.8;23.229166666666668;26.4;21.4;85.0;65.0;6.9;1.6666666666666667
2428738;A652;2021-12-11;0.0;3929.3;24.729166666666668;29.3;21.4;91.0;62.0;5.8;2.083333333333333
2428739;A652;2021-12-12;8.0;3441.7;24.933333333333334;31.4;22.7;95.0;55.0;18.7;2.1666666666666665
2428740;A652;2021-12-13;0.2;3280.6;25.075;28.9;23.0;94.0;63.0;8.3;2.125
2428741;A652;2021-12-14;0.0;3768.8;26.354166666666668;31.4;24.0;95.0;69.0;6.3;2.1083333333333334
2428742;A652;2021-12-15;0.0;3208.9;27.391666666666666;33.0;24.7;95.0;48.0;8.8;2.004166666666667
2428743;A652;2021-12-16;2.2;2390.7;26.9625;33.0;24.6;92.0;53.0;6.9;1.775
2428744;A652;2021-12-17;2.6;3442.6;25.8125;28.2;24.2;93.0;73.0;8.0;2.1875
2428745;A652;2021-12-18;5.4;3271.9;24.745833333333334;28.2;23.4;95.0;68.0;9.9;5.216666666666667
2428746;A652;2021-12-19;2.8;3821.9;24.016666666666666;29.4;21.5;93.0;56.0;14.3;3.575
2428747;A652;2021-12-20;0.0;4017.6;23.9375;29.7;21.2;84.0;57.0;11.8;4.041666666666667
2428748;A652;2021-12-21;0.0;3947.4;23.3875;26.4;21.2;86.0;69.0;12.0;3.4
2428749;A652;2021-12-22;11.8;3884.7;24.058333333333334;27.4;20.8;92.0;62.0;10.4;1.7541666666666669
2428750;A652;2021-12-23;16.6;1943.2;22.35833333333333;24.3;21.1;96.0;76.0;11.1;3.3083333333333336
2428751;A652;2021-12-24;2.8;4043.6;22.84166666666667;26.4;20.6;92.0;65.0;14.5;3.020833333333333
2428752;A652;2021-12-25;0.0;4123.7;23.433333333333334;27.6;20.4;85.0;57.0;5.6;1.8791666666666669
2428753;A652;2021-12-26;0.0;4016.9;23.679166666666664;27.7;21.2;86.0;63.0;11.0;3.733333333333333
2428754;A652;2021-12-27;2.0;3920.7;23.8375;27.0;21.2;88.0;69.0;16.1;2.5916666666666663
2428755;A652;2021-12-28;0.2;3790.1;24.120833333333334;27.5;21.3;89.0;61.0;6.6;1.5833333333333333
2428756;A652;2021-12-29;0.0;3900.9;25.079166666666666;28.5;22.9;90.0;71.0;6.6;1.5958333333333334
2428757;A652;2021-12-30;6.0;2416.1;24.629166666666663;28.6;22.4;94.0;75.0;10.0;1.8958333333333333
2428758;A652;2021-12-31;2.6;863.7;23.45833333333333;24.4;22.4;95.0;84.0;7.4;1.95
2579019;A652;2022-01-01;0.8;1738.5;24.6625;27.6;22.3;91.0;67.0;7.9;1.5791666666666666
2579020;A652;2022-01-02;0.2;2522.0;25.929166666666664;29.4;23.7;87.0;60.0;7.8;1.825
2579021;A652;2022-01-03;0.0;3247.8;26.4625;32.9;23.1;93.0;44.0;7.9;2.2041666666666666
2579022;A652;2022-01-04;0.0;3373.8;26.141666666666666;29.4;23.7;85.0;65.0;7.7;2.1791666666666667
2579023;A652;2022-01-05;1.8;3015.5;27.979166666666668;34.0;23.9;89.0;42.0;8.4;2.183333333333333
2579024;A652;2022-01-06;1.2;1871.5;25.495833333333334;31.5;22.1;95.0;52.0;13.5;2.9125
2579025;A652;2022-01-07;2.8;1352.6;23.641666666666666;24.5;22.7;96.0;91.0;13.1;3.3875
2579026;A652;2022-01-08;11.6;1332.6;22.854166666666668;24.9;21.8;96.0;92.0;11.7;3.3666666666666667
2579027;A652;2022-01-09;2.0;1730.5;22.42083333333333;26.1;20.1;96.0;80.0;6.9;1.15
2579028;A652;2022-01-10;1.4;2250.7;22.08333333333333;24.7;20.0;95.0;85.0;6.6;1.3833333333333335
